adm0_id,adm0_name,adm1_id,adm1_name,mkt_id,mkt_name,cm_id,cm_name,cur_id,cur_name,pt_id,pt_name,um_id,um_name,mp_month,mp_year,mp_price,mp_commoditysource
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,5,2001,19.33,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,6,2001,16.33,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,7,2001,15.42,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,8,2001,15.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,9,2001,15.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2002,6.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,2,2002,12.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,3,2002,12.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,4,2002,10.5,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,5,2002,12.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,6,2002,12.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,7,2002,12.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,8,2002,12.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,9,2002,13.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,10,2002,16.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,11,2002,16.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,12,2002,16.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2003,15.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,2,2003,12.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,3,2003,12.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,4,2003,12.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,5,2003,12.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,6,2003,12.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,7,2003,12.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,8,2003,12.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,9,2003,12.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,10,2003,12.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,11,2003,12.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,12,2003,12.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2004,12.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,2,2004,12.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,3,2004,12.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,4,2004,12.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,5,2004,12.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,6,2004,12.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,7,2004,12.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,8,2004,12.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,9,2004,12.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,10,2004,12.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,11,2004,12.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,12,2004,18.5,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2005,20.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,2,2005,20.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,3,2005,20.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,4,2005,20.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,5,2005,20.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,6,2005,20.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,7,2005,20.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,8,2005,20.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,9,2005,20.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,10,2005,20.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,11,2005,20.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,12,2005,20.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2006,20.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,2,2006,20.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,3,2006,20.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,4,2006,20.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,5,2006,20.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,6,2006,20.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,7,2006,20.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,8,2006,20.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,9,2006,20.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,10,2006,20.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,11,2006,20.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,12,2006,20.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2007,22.5,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,2,2007,25.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,3,2007,25.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,4,2007,25.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,5,2007,25.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,6,2007,25.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,7,2007,25.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,8,2007,25.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,9,2007,25.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,10,2007,25.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,11,2007,25.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,12,2007,28.1,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2008,35.6,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,2,2008,34.13,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,3,2008,33.5,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,4,2008,39.38,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,5,2008,50.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,6,2008,50.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,7,2008,50.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,8,2008,50.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,9,2008,50.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,10,2008,50.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,11,2008,50.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,12,2008,50.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2009,50.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,2,2009,45.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,3,2009,40.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,4,2009,40.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,5,2009,40.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,6,2009,40.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,7,2009,40.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,8,2009,40.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,9,2009,40.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,10,2009,40.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,11,2009,40.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,12,2009,32.5,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2010,30.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,2,2010,30.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,3,2010,30.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,4,2010,30.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,5,2010,30.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,6,2010,30.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,7,2010,30.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,8,2010,31.25,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,9,2010,35.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,10,2010,35.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,11,2010,35.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,12,2010,35.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2011,35.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,2,2011,35.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,3,2011,35.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,4,2011,35.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,5,2011,35.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,6,2011,35.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,7,2011,38.13,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,8,2011,37.88,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,9,2011,38.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,10,2011,38.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,11,2011,38.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,12,2011,38.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2012,38.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,2,2012,38.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,3,2012,38.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,4,2012,38.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,5,2012,38.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,6,2012,38.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,7,2012,38.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,8,2012,38.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,9,2012,38.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,10,2012,38.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,11,2012,38.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,12,2012,38.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2013,38.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,2,2013,38.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,3,2013,38.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,4,2013,38.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,5,2013,38.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,6,2013,38.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,7,2013,38.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,8,2013,37.5,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,9,2013,37.5,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,10,2013,37.5,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,11,2013,37.5,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,12,2013,37.5,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2014,37.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,2,2014,37.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,3,2014,37.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,4,2014,37.25,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,5,2014,37.5,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,6,2014,37.5,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,7,2014,37.5,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,8,2014,37.5,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,9,2014,37.5,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,10,2014,37.5,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,11,2014,37.5,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,12,2014,37.5,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2015,37.5,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,2,2015,37.5,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,3,2015,37.5,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,4,2015,37.5,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,5,2015,33.75,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,6,2015,31.25,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,7,2015,35.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,8,2015,35.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,9,2015,35.5,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,10,2015,37.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,11,2015,37.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,12,2015,37.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2016,37.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,3,2016,37.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,4,2016,37.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,5,2016,37.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,6,2016,37.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,7,2016,37.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,8,2016,37.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,9,2016,37.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,10,2016,37.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,11,2016,37.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,12,2016,37.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2017,37.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,2,2017,37.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,3,2017,37.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,4,2017,37.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,5,2017,37.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,6,2017,37.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,7,2017,35.5,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,8,2017,35.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,9,2017,35.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,10,2017,35.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,11,2017,35.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,12,2017,35.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2018,35.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,2,2018,35.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,3,2018,35.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,4,2018,35.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,5,2018,26.25,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,6,2018,35.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,7,2018,35.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,8,2018,35.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,9,2018,35.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,10,2018,35.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,11,2018,35.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,12,2018,35.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,1,2019,35.0,
1.0,Afghanistan,285,Kandahar,272,Kandahar,55,Bread - Retail,0.0,AFN,15,Retail,5,KG,2,2019,35.0,
